revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order
2010-09-13 12:41,-73.970624,40.774368,-73.960681,40.778942,A=1
2010-09-13 12:35,-73.970974,40.779803,-73.962158,40.768075,A=1/C=1
